Gemnr;Gemeente;Aantal;BevAant;Aantal per 100.000 inwoners;id
383;Castricum;10;35772;28;383
109;Coevorden;15;35483;42.3;109
1706;Cranendonck;25;20440;122.3;1706
1684;Cuijk;8;24931;32.1;1684
216;Culemborg;8;28555;28;216
148;Dalfsen;12;28499;42.1;148
1891;Dantumadiel;0;18923;0;1891
310;De Bilt;32;42824;74.7;310
1940;De Fryske Marren;9;51430;17.5;1940
736;De Ronde Venen;9;44059;20.4;736
1690;De Wolden;3;24110;12.4;1690
503;Delft;21;103163;20.4;503
10;Delfzijl;1;24716;4;10
400;Den Helder;5;55604;9;400
762;Deurne;30;32362;92.7;762
150;Deventer;26;99957;26;150
384;Diemen;6;29196;20.6;384
1774;Dinkelland;20;26350;75.9;1774
221;Doesburg;5;11148;44.9;221
222;Doetinchem;10;57555;17.4;222
766;Dongen;6;26051;23;766
505;Dordrecht;26;118654;21.9;505
498;Drechterland;3;19597;15.3;498
1719;Drimmelen;20;27150;73.7;1719
303;Dronten;11;40815;27;303
225;Druten;7;18797;37.2;225
226;Duiven;2;25332;7.9;226
1711;Echt-Susteren;20;31638;63.2;1711
385;Edam-Volendam;9;36099;24.9;385
228;Ede;26;115710;22.5;228
317;Eemnes;1;9113;11;317
770;Eersel;13;19110;68;770
1903;Eijsden-Margraten;20;25658;77.9;1903
772;Eindhoven;80;231642;34.5;772
230;Elburg;5;23086;21.7;230
114;Emmen;8;107113;7.5;114
388;Enkhuizen;13;18507;70.2;388
153;Enschede;26;158986;16.4;153
232;Epe;15;33145;45.3;232
233;Ermelo;17;26858;63.3;233
777;Etten-Leur;31;43774;70.8;777
779;Geertruidenberg;11;21515;51.1;779
1771;Geldrop-Mierlo;15;39595;37.9;1771
1652;Gemert-Bakel;68;30447;223.3;1652
907;Gennep;7;17071;41;907
784;Gilze en Rijen;18;26431;68.1;784
1924;Goeree-Overflakkee;44;49611;88.7;1924
664;Goes;4;37653;10.6;664
785;Goirle;18;23793;75.7;785
1942;Gooise Meren;18;57715;31.2;1942
512;Gorinchem;8;36682;21.8;512
513;Gouda;18;73181;24.6;513
786;Grave;11;12483;88.1;786
14;Groningen;58;231299;25.1;14
1729;Gulpen-Wittem;5;14246;35.1;1729
158;Haaksbergen;3;24277;12.4;158
788;Haaren;12;14195;84.5;788
392;Haarlem;46;161265;28.5;392
394;Haarlemmermeer;23;154235;14.9;394
1655;Halderberge;8;30194;26.5;1655
160;Hardenberg;7;60574;11.6;160
243;Harderwijk;13;47581;27.3;243
523;Hardinxveld-Giessendam;6;18051;33.2;523
72;Harlingen;3;15758;19;72
244;Hattem;3;12173;24.6;244
396;Heemskerk;9;39164;23;396
397;Heemstede;17;27286;62.3;397
246;Heerde;19;18546;102.4;246
74;Heerenveen;3;50257;6;74
398;Heerhugowaard;16;56742;28.2;398
917;Heerlen;53;86832;61;917
1658;Heeze-Leende;10;15964;62.6;1658
399;Heiloo;9;23464;38.4;399
163;Hellendoorn;7;35808;19.5;163
530;Hellevoetsluis;5;40049;12.5;530
794;Helmond;63;91524;68.8;794
531;Hendrik-Ido-Ambacht;3;30966;9.7;531
164;Hengelo (O);17;80683;21.1;164
1966;Het Hogeland;4;47888;8.4;1966
252;Heumen;12;16486;72.8;252
797;Heusden;20;44135;45.3;797
534;Hillegom;3;21966;13.7;534
798;Hilvarenbeek;10;15334;65.2;798
402;Hilversum;16;90238;17.7;402
1963;Hoeksche Waard;36;86656;41.5;1963
1735;Hof van Twente;6;34940;17.2;1735
1911;Hollands Kroon;10;47815;20.9;1911
118;Hoogeveen;7;55662;12.6;118
405;Hoorn;14;73004;19.2;405
1507;Horst aan de Maas;18;42291;42.6;1507
321;Houten;37;49911;74.1;321
406;Huizen;7;41273;17;406
677;Hulst;1;27524;3.6;677
353;IJsselstein;18;34160;52.7;353
1884;Kaag en Braassem;5;26866;18.6;1884
166;Kampen;30;53779;55.8;166
678;Kapelle;2;12785;15.6;678
537;Katwijk;7;65302;10.7;537
928;Kerkrade;21;45642;46;928
1598;Koggenland;5;22738;22;1598
542;Krimpen aan den IJssel;6;29376;20.4;542
1931;Krimpenerwaard;16;56048;28.5;1931
1659;Laarbeek;19;22333;85.1;1659
1685;Landerd;25;15529;161;1685
882;Landgraaf;21;37591;55.9;882
415;Landsmeer;6;11488;52.2;415
416;Langedijk;12;27992;42.9;416
1621;Lansingerland;25;61601;40.6;1621
417;Laren;4;11195;35.7;417
80;Leeuwarden;12;123107;9.7;80
546;Leiden;21;124899;16.8;546
547;Leiderdorp;3;27109;11.1;547
1916;Leidschendam-Voorburg;14;75425;18.6;1916
995;Lelystad;26;77893;33.4;995
1640;Leudal;29;35681;81.3;1640
327;Leusden;13;30030;43.3;327
1705;Lingewaard;14;46475;30.1;1705
553;Lisse;2;22800;8.8;553
262;Lochem;6;33590;17.9;262
809;Loon op Zand;20;23327;85.7;809
331;Lopik;11;14473;76;331
24;Loppersum;0;9614;0;24
168;Losser;1;22622;4.4;168
263;Maasdriel;3;24693;12.1;263
1641;Maasgouw;10;23716;42.2;1641
556;Maassluis;7;32768;21.4;556
935;Maastricht;112;121565;92.1;935
420;Medemblik;4;44809;8.9;420
938;Meerssen;8;18923;42.3;938
1948;Meierijstad;149;80815;184.4;1948
119;Meppel;3;33564;8.9;119
687;Middelburg;7;48544;14.4;687
1842;Midden-Delfland;2;19391;10.3;1842
1731;Midden-Drenthe;1;33178;3;1731
1952;Midden-Groningen;2;60899;3.3;1952
815;Mill en Sint Hubert;5;10891;45.9;815
1709;Moerdijk;5;36961;13.5;1709
1978;Molenlanden;16;43858;36.5;1978
1955;Montferland;3;36026;8.3;1955
335;Montfoort;5;13996;35.7;335
944;Mook en Middelaar;5;7806;64.1;944
1740;Neder-Betuwe;11;24034;45.8;1740
946;Nederweert;14;17001;82.3;946
356;Nieuwegein;12;63036;19;356
569;Nieuwkoop;6;28628;21;569
267;Nijkerk;8;42943;18.6;267
268;Nijmegen;108;176731;61.1;268
1930;Nissewaard;19;84797;22.4;1930
1970;Noardeast-Fryslân;3;45181;6.6;1970
1695;Noord-Beveland;2;7308;27.4;1695
1699;Noordenveld;1;31290;3.2;1699
171;Noordoostpolder;5;46849;10.7;171
575;Noordwijk;7;42859;16.3;575
820;Nuenen, Gerwen en Nederwetten;8;23186;34.5;820
302;Nunspeet;29;27481;105.5;302
579;Oegstgeest;9;24426;36.8;579
823;Oirschot;6;18623;32.2;823
824;Oisterwijk;18;26140;68.9;824
1895;Oldambt;0;38129;0;1895
269;Oldebroek;12;23598;50.9;269
173;Oldenzaal;13;31840;40.8;173
1773;Olst-Wijhe;6;18071;33.2;1773
175;Ommen;7;17813;39.3;175
1586;Oost Gelre;6;29704;20.2;1586
826;Oosterhout;26;55616;46.7;826
85;Ooststellingwerf;1;25497;3.9;85
431;Oostzaan;6;9757;61.5;431
432;Opmeer;0;11779;0;432
86;Opsterland;4;29723;13.5;86
828;Oss;81;91451;88.6;828
1509;Oude IJsselstreek;4;39473;10.1;1509
437;Ouder-Amstel;7;13916;50.3;437
589;Oudewater;10;10201;98;589
1734;Overbetuwe;38;47543;79.9;1734
590;Papendrecht;6;32290;18.6;590
1894;Peel en Maas;88;43311;203.2;1894
765;Pekela;2;12214;16.4;765
1926;Pijnacker-Nootdorp;16;54331;29.4;1926
439;Purmerend;32;80117;39.9;439
273;Putten;5;24198;20.7;273
177;Raalte;10;37511;26.7;177
703;Reimerswaal;7;22678;30.9;703
274;Renkum;12;31302;38.3;274
339;Renswoude;0;5259;0;339
1667;Reusel-De Mierden;1;13060;7.7;1667
275;Rheden;18;43640;41.2;275
340;Rhenen;1;20004;5;340
597;Ridderkerk;9;46241;19.5;597
1742;Rijssen-Holten;9;38300;23.5;1742
603;Rijswijk;10;53467;18.7;603
1669;Roerdalen;10;20615;48.5;1669
957;Roermond;28;58209;48.1;957
1674;Roosendaal;20;77032;26;1674
599;Rotterdam;186;644618;28.9;599
277;Rozendaal;2;1654;120.9;277
840;Rucphen;6;22572;26.6;840
441;Schagen;11;46553;23.6;441
279;Scherpenzeel;2;9873;20.3;279
606;Schiedam;14;77999;17.9;606
88;Schiermonnikoog;0;936;0;88
1676;Schouwen-Duiveland;6;33779;17.8;1676
965;Simpelveld;8;10516;76.1;965
1702;Sint Anthonis;13;11606;112;1702
845;Sint-Michielsgestel;18;28991;62.1;845
1883;Sittard-Geleen;86;92661;92.8;1883
610;Sliedrecht;5;25026;20;610
1714;Sluis;5;23386;21.4;1714
90;Smallingerland;4;55938;7.2;90
342;Soest;21;46194;45.5;342
847;Someren;10;19322;51.8;847
848;Son en Breugel;15;16904;88.7;848
37;Stadskanaal;0;31789;0;37
180;Staphorst;4;17003;23.5;180
532;Stede Broec;13;21706;59.9;532
851;Steenbergen;11;25054;43.9;851
1708;Steenwijkerland;6;43940;13.7;1708
971;Stein;24;24961;96.1;971
1904;Stichtse Vecht;22;64336;34.2;1904
1900;Súdwest-Fryslân;8;89710;8.9;1900
715;Terneuzen;10;54589;18.3;715
93;Terschelling;0;4890;0;93
448;Texel;3;13547;22.1;448
1525;Teylingen;8;37061;21.6;1525
716;Tholen;13;25780;50.4;716
281;Tiel;14;41978;33.4;281
855;Tilburg;224;217259;103.1;855
183;Tubbergen;4;21276;18.8;183
1700;Twenterand;3;33792;8.9;1700
1730;Tynaarlo;13;33698;38.6;1730
737;Tytsjerksteradiel;2;31780;6.3;737
856;Uden;94;41782;225;856
450;Uitgeest;4;13528;29.6;450
451;Uithoorn;5;29424;17;451
184;Urk;7;20776;33.7;184
344;Utrecht;191;352866;54.1;344
1581;Utrechtse Heuvelrug;15;49515;30.3;1581
981;Vaals;4;10092;39.6;981
994;Valkenburg aan de Geul;9;16470;54.6;994
858;Valkenswaard;9;30910;29.1;858
47;Veendam;1;27491;3.6;47
345;Veenendaal;7;65589;10.7;345
717;Veere;6;21835;27.5;717
861;Veldhoven;18;45337;39.7;861
453;Velsen;15;68348;21.9;453
983;Venlo;47;101603;46.3;983
984;Venray;17;43326;39.2;984
1961;Vijfheerenlanden;21;55712;37.7;1961
622;Vlaardingen;22;72404;30.4;622
96;Vlieland;0;1138;0;96
718;Vlissingen;8;44371;18;718
986;Voerendaal;6;12452;48.2;986
626;Voorschoten;5;25479;19.6;626
285;Voorst;6;24417;24.6;285
865;Vught;22;26396;83.3;865
1949;Waadhoeke;0;46039;0;1949
866;Waalre;2;17247;11.6;866
867;Waalwijk;34;48240;70.5;867
627;Waddinxveen;5;28316;17.7;627
289;Wageningen;3;38774;7.7;289
629;Wassenaar;5;26211;19.1;629
852;Waterland;11;17315;63.5;852
988;Weert;24;49842;48.2;988
457;Weesp;6;19334;31;457
1960;West Betuwe;19;50697;37.5;1960
668;West Maas en Waal;11;19076;57.7;668
1969;Westerkwartier;9;63031;14.3;1969
1701;Westerveld;2;19348;10.3;1701
293;Westervoort;2;14944;13.4;293
1950;Westerwolde;3;25199;11.9;1950
1783;Westland;28;108603;25.8;1783
98;Weststellingwerf;1;25840;3.9;98
614;Westvoorne;8;14626;54.7;614
189;Wierden;1;24351;4.1;189
296;Wijchen;24;40951;58.6;296
1696;Wijdemeren;3;24013;12.5;1696
352;Wijk bij Duurstede;6;23762;25.3;352
294;Winterswijk;2;28903;6.9;294
873;Woensdrecht;5;21866;22.9;873
632;Woerden;22;52197;42.1;632
880;Wormerland;3;16329;18.4;880
351;Woudenberg;6;13166;45.6;351
479;Zaanstad;29;155885;18.6;479
297;Zaltbommel;7;28451;24.6;297
473;Zandvoort;6;17011;35.3;473
50;Zeewolde;5;22309;22.4;50
355;Zeist;25;63934;39.1;355
299;Zevenaar;10;43488;23;299
637;Zoetermeer;13;124944;10.4;637
638;Zoeterwoude;1;8450;11.8;638
1892;Zuidplas;6;42762;14;1892
879;Zundert;14;21612;64.8;879
301;Zutphen;8;47609;16.8;301
1896;Zwartewaterland;30;22503;133.3;1896
642;Zwijndrecht;9;44639;20.2;642
193;Zwolle;47;127497;36.9;193
